minute_utc,coin,n_frames,n_horizon,n_legs,leg_w_p50,leg_w_p75,leg_w_max,leg_rel_p50,atm_mark_iv,under,n_unquoted_legband
2026-08-20T05:01:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0041,0.5237,2256.76,0
2026-08-20T05:02:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0105,0.3401,69852.39,0
2026-08-20T05:02:00Z,ETH,468,56,3,0.1,0.105,0.11,0.004,0.5246,2257.83,0
2026-08-20T05:03:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0105,0.3391,69829.94,0
2026-08-20T05:03:00Z,ETH,468,56,3,0.12,0.15,0.18,0.0055,0.5242,2255.82,0
2026-08-20T05:04:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0105,0.3391,69842.83,0
2026-08-20T05:04:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0041,0.5242,2256.11,0
2026-08-20T05:05:00Z,BTC,610,76,5,0.18,0.21,0.3,0.0132,0.3391,69832.62,0
2026-08-20T05:05:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0041,0.5242,2257.51,0
2026-08-20T05:06:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0106,0.3391,69866.17,0
2026-08-20T05:06:00Z,ETH,468,56,3,0.1,0.11,0.12,0.004,0.524,2258.7,0
2026-08-20T05:07:00Z,BTC,610,76,5,0.19,0.21,0.29,0.0136,0.3388,69889.26,0
2026-08-20T05:07:00Z,ETH,468,56,3,0.09,0.105,0.12,0.004,0.5238,2259.17,0
2026-08-20T05:08:00Z,BTC,610,76,5,0.18,0.21,0.33,0.0134,0.338,69881.84,0
2026-08-20T05:08:00Z,ETH,468,56,3,0.1,0.11,0.12,0.004,0.5241,2258.63,0
2026-08-20T05:09:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0106,0.338,69860.79,0
2026-08-20T05:09:00Z,ETH,468,56,3,0.09,0.105,0.12,0.004,0.5241,2258.71,0
2026-08-20T05:10:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0106,0.339,69867.26,0
2026-08-20T05:10:00Z,ETH,468,56,3,0.11,0.195,0.28,0.0056,0.5234,2257.9,0
2026-08-20T05:11:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0106,0.3394,69855.64,0
2026-08-20T05:11:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0041,0.5228,2257.62,0
2026-08-20T05:12:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0105,0.3394,69812.86,0
2026-08-20T05:12:00Z,ETH,468,56,3,0.11,0.15,0.19,0.0056,0.523,2256.5,0
2026-08-20T05:13:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0105,0.3378,69807.7,0
2026-08-20T05:13:00Z,ETH,468,56,3,0.09,0.1,0.11,0.0041,0.5227,2255.22,0
2026-08-20T05:14:00Z,BTC,610,76,5,0.17,0.18,0.2,0.0105,0.3376,69813.39,0
2026-08-20T05:14:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0041,0.5225,2254.9,0
2026-08-20T05:15:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0105,0.3373,69825.87,0
2026-08-20T05:15:00Z,ETH,468,56,3,0.09,0.105,0.12,0.0041,0.5227,2255.51,0
2026-08-20T05:16:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0105,0.3371,69854.05,0
2026-08-20T05:16:00Z,ETH,468,56,3,0.11,0.19,0.27,0.0056,0.5224,2257.11,0
2026-08-20T05:17:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0106,0.3375,69894.93,0
2026-08-20T05:17:00Z,ETH,468,56,3,0.12,0.195,0.27,0.0056,0.5227,2258.08,0
2026-08-20T05:19:00Z,BTC,610,76,4,0.155,0.165,0.18,0.0097,0.3386,69925.03,0
2026-08-20T05:19:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0058,0.5221,2259.85,0
2026-08-20T05:20:00Z,BTC,610,76,5,0.17,0.18,0.21,0.0108,0.3382,69881.06,0
2026-08-20T05:20:00Z,ETH,468,56,3,0.11,0.19,0.27,0.0057,0.5227,2258.57,0
2026-08-20T05:21:00Z,BTC,610,76,4,0.155,0.165,0.18,0.0098,0.3388,69906.57,0
2026-08-20T05:21:00Z,ETH,468,56,3,0.1,0.105,0.11,0.004,0.5222,2259.57,0
2026-08-20T05:22:00Z,BTC,610,76,4,0.16,0.1725,0.18,0.0098,0.3391,69918.99,0
2026-08-20T05:22:00Z,ETH,468,56,3,0.11,0.24,0.37,0.0057,0.5224,2260.38,0
2026-08-20T05:23:00Z,BTC,610,76,4,0.155,0.165,0.18,0.0098,0.3386,69959.65,0
2026-08-20T05:23:00Z,ETH,468,56,3,0.19,0.19,0.19,0.0071,0.5229,2261.13,0
2026-08-20T05:24:00Z,BTC,610,76,4,0.16,0.1725,0.18,0.0101,0.3388,70001.4,0
2026-08-20T05:24:00Z,ETH,468,56,3,0.12,0.2,0.28,0.0058,0.5222,2261.63,0
2026-08-20T05:25:00Z,BTC,610,76,4,0.16,0.175,0.19,0.01,0.3377,69994.67,0
2026-08-20T05:25:00Z,ETH,468,56,3,0.19,0.19,0.19,0.0071,0.5223,2261.04,0
2026-08-20T05:26:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.01,0.3389,69991.79,0
2026-08-20T05:26:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0057,0.5215,2260.26,0
2026-08-20T05:27:00Z,BTC,610,76,4,0.16,0.1725,0.18,0.01,0.3387,70003.82,0
2026-08-20T05:27:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0057,0.5217,2260.65,0
2026-08-20T05:28:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.01,0.3378,69991.22,0
2026-08-20T05:28:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0057,0.5203,2260.08,0
2026-08-20T05:29:00Z,BTC,610,76,4,0.155,0.165,0.18,0.0099,0.3374,69934.19,0
2026-08-20T05:29:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0041,0.5202,2257.24,0
2026-08-20T05:30:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.0099,0.3373,69946.95,0
2026-08-20T05:30:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0056,0.5214,2257.55,0
2026-08-20T05:31:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.0099,0.3368,69966.67,0
2026-08-20T05:31:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0057,0.5208,2258.12,0
2026-08-20T05:32:00Z,BTC,610,76,4,0.16,0.1725,0.18,0.0099,0.3372,69941.05,0
2026-08-20T05:32:00Z,ETH,468,56,3,0.11,0.15,0.19,0.0056,0.5217,2257.57,0
2026-08-20T05:33:00Z,BTC,610,76,4,0.16,0.1725,0.18,0.01,0.3371,69925.62,0
2026-08-20T05:33:00Z,ETH,468,56,3,0.09,0.1,0.11,0.0041,0.5208,2257.79,0
2026-08-20T05:34:00Z,BTC,610,76,4,0.155,0.165,0.18,0.0099,0.3373,69914.67,0
2026-08-20T05:34:00Z,ETH,468,56,3,0.2,0.21,0.22,0.0082,0.5212,2257.03,0
2026-08-20T05:35:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.01,0.3364,69961.91,0
2026-08-20T05:35:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0041,0.5207,2258.25,0
2026-08-20T05:36:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.0099,0.3371,69959.02,0
2026-08-20T05:36:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0057,0.5212,2258.25,0
2026-08-20T05:37:00Z,BTC,610,76,4,0.16,0.1725,0.18,0.01,0.3371,69957.17,0
2026-08-20T05:37:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0041,0.5212,2258.39,0
2026-08-20T05:38:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.0099,0.3369,69909.57,0
2026-08-20T05:38:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0041,0.5209,2257.02,0
2026-08-20T05:39:00Z,BTC,610,76,5,0.17,0.19,0.21,0.0108,0.3365,69877.43,0
2026-08-20T05:39:00Z,ETH,468,56,3,0.11,0.19,0.27,0.0056,0.5209,2255.94,0
2026-08-20T05:40:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0108,0.336,69882.0,0
2026-08-20T05:40:00Z,ETH,468,56,3,0.12,0.15,0.18,0.0056,0.5208,2256.51,0
2026-08-20T05:41:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0108,0.3349,69878.5,0
2026-08-20T05:41:00Z,ETH,468,56,3,0.11,0.24,0.37,0.0056,0.5203,2256.49,0
2026-08-20T05:42:00Z,BTC,610,76,4,0.155,0.165,0.18,0.01,0.3346,69902.9,0
2026-08-20T05:42:00Z,ETH,468,56,3,0.09,0.105,0.12,0.0041,0.5203,2257.31,0
2026-08-20T05:43:00Z,BTC,610,76,4,0.16,0.1725,0.18,0.01,0.3346,69899.7,0
2026-08-20T05:43:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0056,0.5203,2257.13,0
2026-08-20T05:44:00Z,BTC,610,76,4,0.16,0.1725,0.18,0.0099,0.3363,69904.68,0
2026-08-20T05:44:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0041,0.5198,2257.36,0
2026-08-20T05:46:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0108,0.3353,69862.53,0
2026-08-20T05:46:00Z,ETH,468,56,3,0.34,0.35,0.36,0.0136,0.5193,2254.27,0
2026-08-20T05:47:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0105,0.3345,69777.34,0
2026-08-20T05:47:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0043,0.5193,2251.51,0
2026-08-20T05:49:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0104,0.3345,69751.23,0
2026-08-20T05:49:00Z,ETH,468,56,3,0.12,0.24,0.36,0.0054,0.52,2251.52,0
2026-08-20T05:50:00Z,BTC,610,76,5,0.16,0.17,0.2,0.0104,0.3341,69752.13,0
2026-08-20T05:50:00Z,ETH,468,56,3,0.11,0.235,0.36,0.0054,0.5197,2251.23,0
2026-08-20T05:51:00Z,BTC,610,76,5,0.16,0.17,0.2,0.0105,0.3351,69778.96,0
2026-08-20T05:51:00Z,ETH,468,56,3,0.12,0.195,0.27,0.0054,0.5202,2252.13,0
2026-08-20T05:52:00Z,BTC,610,76,5,0.17,0.2,0.29,0.0131,0.3352,69749.77,0
2026-08-20T05:52:00Z,ETH,468,56,3,0.11,0.19,0.27,0.0054,0.5187,2251.05,0
2026-08-20T05:53:00Z,BTC,610,76,5,0.15,0.17,0.2,0.0104,0.3352,69748.31,0
2026-08-20T05:53:00Z,ETH,468,56,3,0.34,0.35,0.36,0.0133,0.5187,2250.81,0
2026-08-20T05:54:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0104,0.3347,69739.8,0
2026-08-20T05:54:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0054,0.5193,2251.6,0
2026-08-20T05:55:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0103,0.3337,69734.02,0
2026-08-20T05:55:00Z,ETH,468,56,3,0.11,0.19,0.27,0.0054,0.5196,2251.72,0
2026-08-20T05:56:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0103,0.3335,69727.78,0
2026-08-20T05:56:00Z,ETH,468,56,3,0.2,0.235,0.27,0.0088,0.5193,2250.76,0
2026-08-20T05:57:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0104,0.3338,69757.3,0
2026-08-20T05:57:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0054,0.5187,2252.78,0
2026-08-20T05:58:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0104,0.3338,69758.98,0
2026-08-20T05:58:00Z,ETH,468,56,3,0.18,0.205,0.23,0.0068,0.5185,2254.35,0
2026-08-20T05:59:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0105,0.3347,69746.06,0
2026-08-20T05:59:00Z,ETH,468,56,3,0.12,0.15,0.18,0.0055,0.5185,2253.72,0
2026-08-20T06:00:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0105,0.3339,69742.08,0
2026-08-20T06:00:00Z,ETH,468,56,3,0.12,0.15,0.18,0.0054,0.5184,2252.06,0
2026-08-20T06:01:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0104,0.3339,69722.79,0
2026-08-20T06:01:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0044,0.5187,2250.73,0
2026-08-20T06:02:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0104,0.3335,69746.77,0
2026-08-20T06:02:00Z,ETH,468,56,3,0.12,0.15,0.18,0.0054,0.5184,2251.09,0
2026-08-20T06:03:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0104,0.3335,69744.44,0
2026-08-20T06:03:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0045,0.5185,2250.34,0
2026-08-20T06:04:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0103,0.3346,69718.52,0
2026-08-20T06:04:00Z,ETH,468,56,3,0.2,0.32,0.44,0.009,0.5178,2246.72,0
2026-08-20T06:05:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0105,0.3347,69773.37,0
2026-08-20T06:05:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0045,0.5184,2249.79,0
2026-08-20T06:06:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0105,0.3347,69740.49,0
2026-08-20T06:06:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0052,0.5189,2247.09,0
2026-08-20T06:07:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0105,0.3342,69756.76,0
2026-08-20T06:07:00Z,ETH,468,56,3,0.2,0.21,0.22,0.0091,0.5188,2247.38,0
2026-08-20T06:08:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0105,0.3342,69752.43,0
2026-08-20T06:08:00Z,ETH,468,56,3,0.2,0.235,0.27,0.0091,0.5187,2247.52,0
2026-08-20T06:09:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0104,0.335,69735.76,0
2026-08-20T06:09:00Z,ETH,468,56,3,0.41,0.425,0.44,0.0158,0.5178,2245.41,0
2026-08-20T06:11:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0104,0.3351,69757.77,0
2026-08-20T06:11:00Z,ETH,468,56,3,0.18,0.19,0.2,0.0065,0.5181,2247.5,0
2026-08-20T06:12:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0105,0.3358,69761.5,0
2026-08-20T06:12:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0053,0.5176,2248.59,0
2026-08-20T06:14:00Z,BTC,610,76,5,0.16,0.17,0.21,0.0104,0.3349,69732.57,0
2026-08-20T06:14:00Z,ETH,468,56,3,0.18,0.195,0.21,0.0066,0.5175,2249.3,0
2026-08-20T06:15:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0104,0.3351,69721.1,0
2026-08-20T06:15:00Z,ETH,468,56,3,0.22,0.245,0.27,0.0098,0.5168,2248.45,0
2026-08-20T06:16:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0104,0.335,69717.25,0
2026-08-20T06:16:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0053,0.5168,2248.94,0
2026-08-20T06:17:00Z,BTC,610,76,5,0.16,0.18,0.21,0.0106,0.3347,69815.64,0
2026-08-20T06:17:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0054,0.5165,2251.83,0
2026-08-20T06:18:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0103,0.3352,69738.15,0
2026-08-20T06:18:00Z,ETH,468,56,3,0.11,0.145,0.18,0.0053,0.5174,2248.02,0
2026-08-20T06:19:00Z,BTC,610,76,5,0.16,0.18,0.2,0.0106,0.335,69809.35,0
2026-08-20T06:19:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0044,0.5165,2251.66,0
2026-08-20T06:20:00Z,BTC,610,76,5,0.17,0.18,0.21,0.0109,0.3371,69869.63,0
2026-08-20T06:20:00Z,ETH,468,56,3,0.12,0.195,0.27,0.0055,0.5166,2251.38,0
2026-08-20T06:21:00Z,BTC,610,76,4,0.155,0.165,0.18,0.01,0.3358,69943.13,0
2026-08-20T06:21:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0043,0.5157,2255.68,0
2026-08-20T06:22:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0102,0.336,69983.93,0
2026-08-20T06:22:00Z,ETH,468,56,3,0.12,0.15,0.18,0.0057,0.516,2257.12,0
2026-08-20T06:23:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0102,0.3366,69986.42,0
2026-08-20T06:23:00Z,ETH,468,56,3,0.11,0.15,0.19,0.0058,0.5156,2258.5,0
2026-08-20T06:24:00Z,BTC,610,76,5,0.15,0.16,0.19,0.0091,0.3363,70014.25,0
2026-08-20T06:24:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0058,0.5163,2259.46,0
2026-08-20T06:25:00Z,BTC,610,76,4,0.155,0.1675,0.19,0.0102,0.3366,70002.87,0
2026-08-20T06:25:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0041,0.5162,2259.71,0
2026-08-20T06:26:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0102,0.3366,69998.6,0
2026-08-20T06:26:00Z,ETH,468,56,3,0.09,0.1,0.11,0.0042,0.5162,2259.69,0
2026-08-20T06:27:00Z,BTC,610,76,4,0.155,0.165,0.18,0.01,0.3375,69944.88,0
2026-08-20T06:27:00Z,ETH,468,56,3,0.11,0.155,0.2,0.0058,0.5157,2256.89,0
2026-08-20T06:28:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0099,0.3377,69894.89,0
2026-08-20T06:28:00Z,ETH,468,56,3,0.19,0.28,0.37,0.0086,0.5158,2254.65,0
2026-08-20T06:29:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0099,0.338,69933.04,0
2026-08-20T06:29:00Z,ETH,468,56,3,0.1,0.105,0.11,0.0043,0.5148,2256.02,0
2026-08-20T06:30:00Z,BTC,610,76,4,0.155,0.165,0.18,0.0101,0.3372,69960.69,0
2026-08-20T06:30:00Z,ETH,468,56,3,0.19,0.235,0.28,0.0085,0.5151,2257.22,0
2026-08-20T06:31:00Z,BTC,610,76,4,0.155,0.165,0.18,0.0102,0.3372,69986.73,0
2026-08-20T06:31:00Z,ETH,468,56,3,0.11,0.15,0.19,0.0059,0.5142,2257.91,0
2026-08-20T06:32:00Z,BTC,610,76,5,0.16,0.17,0.19,0.0093,0.3366,70046.2,0
2026-08-20T06:32:00Z,ETH,468,56,3,0.29,0.33,0.37,0.0124,0.5144,2260.09,0
2026-08-20T06:33:00Z,BTC,610,76,4,0.18,0.22,0.31,0.0131,0.3375,70011.38,0
2026-08-20T06:33:00Z,ETH,468,56,3,0.12,0.2,0.28,0.0059,0.515,2258.08,0
2026-08-20T06:34:00Z,BTC,610,76,4,0.16,0.175,0.19,0.0102,0.3378,69993.24,0
2026-08-20T06:34:00Z,ETH,468,56,3,0.11,0.24,0.37,0.0059,0.515,2258.64,0
2026-08-20T06:35:00Z,BTC,610,76,5,0.15,0.17,0.2,0.0095,0.3373,70089.99,0
2026-08-20T06:35:00Z,ETH,468,56,3,0.28,0.425,0.57,0.0126,0.5173,2265.86,0
2026-08-20T06:36:00Z,BTC,610,76,5,0.15,0.17,0.2,0.0095,0.3355,70064.65,0
2026-08-20T06:36:00Z,ETH,468,56,3,0.47,0.475,0.48,0.0192,0.5168,2265.36,0
2026-08-20T06:37:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0094,0.3353,70049.28,0
2026-08-20T06:37:00Z,ETH,468,56,3,0.12,0.25,0.38,0.0063,0.5177,2265.27,0
2026-08-20T06:38:00Z,BTC,610,76,5,0.16,0.16,0.19,0.0094,0.3362,70051.81,0
2026-08-20T06:38:00Z,ETH,468,56,3,0.1,0.17,0.24,0.004,0.5171,2264.1,0
2026-08-20T06:39:00Z,BTC,610,76,5,0.16,0.17,0.2,0.0094,0.3359,70060.27,0
2026-08-20T06:39:00Z,ETH,468,56,3,0.19,0.24,0.29,0.0075,0.5171,2263.43,0
2026-08-20T06:40:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0096,0.3357,70097.33,0
2026-08-20T06:40:00Z,ETH,468,56,3,0.13,0.16,0.19,0.0063,0.5165,2265.0,0
2026-08-20T06:41:00Z,BTC,610,76,5,0.16,0.17,0.19,0.0096,0.3358,70116.2,0
2026-08-20T06:41:00Z,ETH,468,56,3,0.19,0.33,0.47,0.0077,0.5163,2268.19,0
2026-08-20T06:42:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0097,0.3359,70112.15,0
2026-08-20T06:42:00Z,ETH,468,56,3,0.19,0.24,0.29,0.0077,0.5182,2267.45,0
2026-08-20T06:43:00Z,BTC,610,76,5,0.15,0.17,0.2,0.0096,0.3359,70103.86,0
2026-08-20T06:43:00Z,ETH,468,56,3,0.13,0.205,0.28,0.0063,0.5183,2267.31,0
2026-08-20T06:44:00Z,BTC,610,76,5,0.17,0.2,0.28,0.012,0.3362,70134.72,0
2026-08-20T06:44:00Z,ETH,468,56,3,0.12,0.205,0.29,0.0063,0.5194,2267.52,0
2026-08-20T06:45:00Z,BTC,610,76,6,0.17,0.195,0.2,0.0113,0.3361,70209.85,0
2026-08-20T06:45:00Z,ETH,468,56,3,0.19,0.28,0.37,0.0079,0.5191,2269.9,0
2026-08-20T06:46:00Z,BTC,610,76,6,0.165,0.195,0.2,0.0113,0.337,70217.38,0
2026-08-20T06:46:00Z,ETH,468,56,3,0.13,0.155,0.18,0.0066,0.5204,2270.35,0
2026-08-20T06:47:00Z,BTC,610,76,5,0.16,0.17,0.19,0.0098,0.3375,70165.03,0
2026-08-20T06:47:00Z,ETH,468,56,3,0.13,0.205,0.28,0.0064,0.5215,2267.52,0
2026-08-20T06:48:00Z,BTC,610,76,5,0.17,0.2,0.28,0.0124,0.3371,70212.31,0
2026-08-20T06:48:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0039,0.5213,2268.28,0
2026-08-20T06:49:00Z,BTC,610,76,5,0.16,0.17,0.2,0.0101,0.3372,70221.77,0
2026-08-20T06:49:00Z,ETH,468,56,3,0.19,0.235,0.28,0.0078,0.52,2268.09,0
2026-08-20T06:50:00Z,BTC,610,76,5,0.17,0.2,0.28,0.0126,0.3374,70202.4,0
2026-08-20T06:50:00Z,ETH,468,56,3,0.29,0.29,0.29,0.0116,0.5202,2267.65,0
2026-08-20T06:51:00Z,BTC,610,76,5,0.18,0.19,0.29,0.0124,0.3374,70180.23,0
2026-08-20T06:51:00Z,ETH,468,56,3,0.19,0.235,0.28,0.0077,0.5203,2267.17,0
2026-08-20T06:52:00Z,BTC,610,76,6,0.165,0.1925,0.21,0.0111,0.3379,70212.62,0
2026-08-20T06:52:00Z,ETH,468,56,3,0.12,0.25,0.38,0.0064,0.521,2269.77,0
2026-08-20T06:53:00Z,BTC,610,76,6,0.17,0.1875,0.2,0.0111,0.3395,70213.85,0
2026-08-20T06:53:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0065,0.5211,2269.54,0
2026-08-20T06:54:00Z,BTC,610,76,6,0.165,0.1925,0.2,0.0111,0.3395,70209.18,0
2026-08-20T06:54:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0065,0.5211,2269.19,0
2026-08-20T06:55:00Z,BTC,610,76,6,0.16,0.1925,0.21,0.0108,0.3407,70173.57,0
2026-08-20T06:55:00Z,ETH,468,56,3,0.1,0.11,0.12,0.0039,0.5214,2268.28,0
2026-08-20T06:56:00Z,BTC,610,76,6,0.165,0.185,0.2,0.0109,0.3415,70202.68,0
2026-08-20T06:56:00Z,ETH,468,56,3,0.09,0.105,0.12,0.0039,0.5214,2268.57,0
2026-08-20T06:57:00Z,BTC,610,76,6,0.17,0.195,0.21,0.0109,0.3411,70194.61,0
2026-08-20T06:57:00Z,ETH,468,56,3,0.12,0.2,0.28,0.0063,0.5215,2267.93,0
2026-08-20T06:58:00Z,BTC,610,76,6,0.16,0.1925,0.2,0.0109,0.3421,70192.13,0
2026-08-20T06:58:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0063,0.5215,2267.74,0
2026-08-20T06:59:00Z,BTC,610,76,6,0.165,0.1925,0.21,0.0109,0.3421,70197.34,0
2026-08-20T06:59:00Z,ETH,468,56,3,0.12,0.205,0.29,0.0063,0.5215,2267.55,0
2026-08-20T07:00:00Z,BTC,610,76,6,0.16,0.1925,0.2,0.0108,0.3415,70172.28,0
2026-08-20T07:00:00Z,ETH,468,56,3,0.28,0.33,0.38,0.0115,0.522,2266.4,0
2026-08-20T07:01:00Z,BTC,610,76,6,0.165,0.1925,0.21,0.0108,0.3417,70183.91,0
2026-08-20T07:01:00Z,ETH,468,56,3,0.19,0.285,0.38,0.0077,0.5216,2266.45,0
2026-08-20T07:02:00Z,BTC,610,76,6,0.16,0.1925,0.2,0.0108,0.3423,70185.58,0
2026-08-20T07:02:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0063,0.5217,2267.87,0
2026-08-20T07:03:00Z,BTC,610,76,5,0.15,0.17,0.2,0.0096,0.3423,70179.68,0
2026-08-20T07:03:00Z,ETH,468,56,3,0.19,0.19,0.19,0.0076,0.5218,2267.25,0
2026-08-20T07:04:00Z,BTC,610,76,6,0.165,0.185,0.2,0.0108,0.3418,70184.26,0
2026-08-20T07:04:00Z,ETH,468,56,3,0.18,0.28,0.38,0.0077,0.5212,2266.42,0
2026-08-20T07:05:00Z,BTC,610,76,5,0.17,0.2,0.2,0.0123,0.3419,70267.25,0
2026-08-20T07:05:00Z,ETH,468,56,3,0.19,0.19,0.19,0.0075,0.5213,2268.94,0
2026-08-20T07:06:00Z,BTC,610,76,6,0.165,0.1925,0.2,0.0111,0.3407,70222.53,0
2026-08-20T07:06:00Z,ETH,468,56,3,0.12,0.205,0.29,0.0063,0.5214,2267.27,0
2026-08-20T07:07:00Z,BTC,610,76,6,0.165,0.1925,0.21,0.0111,0.3407,70222.55,0
2026-08-20T07:07:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0063,0.5214,2267.39,0
2026-08-20T07:08:00Z,BTC,610,76,5,0.18,0.2,0.2,0.0124,0.3415,70285.94,0
2026-08-20T07:08:00Z,ETH,468,56,3,0.12,0.155,0.19,0.0064,0.521,2268.0,0
2026-08-20T07:09:00Z,BTC,610,76,5,0.17,0.2,0.2,0.0124,0.3415,70288.66,0
2026-08-20T07:09:00Z,ETH,468,56,3,0.19,0.19,0.19,0.0076,0.521,2268.24,0
2026-08-20T07:10:00Z,BTC,610,76,6,0.19,0.2,0.29,0.0144,0.3386,70247.99,0
2026-08-20T07:10:00Z,ETH,468,56,3,0.24,0.36,0.48,0.0126,0.5208,2266.33,0
2026-08-20T07:11:00Z,BTC,610,76,6,0.19,0.26,0.39,0.014,0.3386,70230.46,0
2026-08-20T07:11:00Z,ETH,468,56,3,0.12,0.25,0.38,0.0063,0.5209,2265.56,0
2026-08-20T07:12:00Z,BTC,610,76,5,0.18,0.2,0.28,0.0124,0.3366,70211.0,0
2026-08-20T07:12:00Z,ETH,468,56,3,0.12,0.25,0.38,0.0062,0.5192,2263.83,0
2026-08-20T07:13:00Z,BTC,610,76,5,0.16,0.17,0.2,0.0098,0.3371,70150.97,0
2026-08-20T07:13:00Z,ETH,468,56,3,0.24,0.4,0.56,0.0122,0.5156,2262.29,0
2026-08-20T07:14:00Z,BTC,610,76,5,0.18,0.2,0.28,0.0123,0.3368,70145.4,0
2026-08-20T07:14:00Z,ETH,468,56,3,0.12,0.295,0.47,0.0061,0.5157,2262.09,0
2026-08-20T07:15:00Z,BTC,610,76,5,0.15,0.17,0.19,0.0097,0.3364,70134.5,0
